Red,Green,Blue,Name
208,224,144,khaki
208,224,160,palegoldenrod
208,224,176,palegoldenrod
208,224,192,lightgrey
208,224,208,lightgrey
208,224,224,gainsboro
208,224,240,gainsboro
208,240,0,yellow
208,240,16,greenyellow
208,240,32,greenyellow
208,240,48,greenyellow
208,240,64,greenyellow
208,240,80,greenyellow
208,240,96,khaki
208,240,112,khaki
208,240,128,khaki
208,240,144,khaki
208,240,160,palegoldenrod
208,240,176,palegoldenrod
208,240,192,lightgrey
208,240,208,gainsboro
208,240,224,gainsboro
208,240,240,lavender
224,0,0,red
224,0,16,red
224,0,32,crimson
224,0,48,crimson
224,0,64,crimson
224,0,80,crimson
224,0,96,crimson
224,0,112,mediumvioletred
224,0,128,mediumvioletred
224,0,144,mediumvioletred
224,0,160,deeppink
224,0,176,deeppink
224,0,192,deeppink
224,0,208,fuchsia
224,0,224,fuchsia
224,0,240,fuchsia
224,16,0,red
224,16,16,red
224,16,32,crimson
224,16,48,crimson
224,16,64,crimson
224,16,80,crimson
224,16,96,crimson
224,16,112,mediumvioletred
224,16,128,mediumvioletred
224,16,144,mediumvioletred
224,16,160,deeppink
224,16,176,deeppink
224,16,192,deeppink
224,16,208,fuchsia
224,16,224,fuchsia
224,16,240,fuchsia
224,32,0,red
224,32,16,crimson
224,32,32,crimson
224,32,48,crimson
224,32,64,crimson
224,32,80,crimson
224,32,96,crimson
224,32,112,mediumvioletred
224,32,128,mediumvioletred
224,32,144,mediumvioletred
224,32,160,deeppink
224,32,176,deeppink
224,32,192,deeppink
224,32,208,fuchsia
224,32,224,fuchsia
224,32,240,fuchsia
224,48,0,orangered
224,48,16,orangered
224,48,32,crimson
224,48,48,crimson
224,48,64,crimson
224,48,80,crimson
224,48,96,crimson
224,48,112,mediumvioletred
224,48,128,mediumvioletred
224,48,144,mediumvioletred
224,48,160,deeppink
224,48,176,deeppink
224,48,192,mediumorchid
224,48,208,mediumorchid
224,48,224,mediumorchid
224,48,240,fuchsia
224,64,0,orangered
224,64,16,orangered
224,64,32,chocolate
224,64,48,crimson
224,64,64,indianred
224,64,80,indianred
224,64,96,indianred
224,64,112,indianred
224,64,128,indianred
224,64,144,palevioletred
224,64,160,palevioletred
224,64,176,hotpink
224,64,192,mediumorchid
224,64,208,mediumorchid
224,64,224,mediumorchid
224,64,240,mediumorchid
224,80,0,orangered
224,80,16,chocolate
224,80,32,chocolate
224,80,48,chocolate
224,80,64,indianred
224,80,80,indianred
224,80,96,indianred
224,80,112,indianred
224,80,128,palevioletred
224,80,144,palevioletred
224,80,160,palevioletred
224,80,176,hotpink
224,80,192,orchid
224,80,208,orchid
224,80,224,orchid
224,80,240,orchid
224,96,0,chocolate
224,96,16,chocolate
224,96,32,chocolate
224,96,48,chocolate
224,96,64,tomato
224,96,80,indianred
224,96,96,indianred
224,96,112,indianred
224,96,128,palevioletred
224,96,144,palevioletred
224,96,160,palevioletred
224,96,176,hotpink
224,96,192,orchid
224,96,208,orchid
224,96,224,orchid
224,96,240,orchid
224,112,0,chocolate
224,112,16,chocolate
224,112,32,chocolate
224,112,48,chocolate
224,112,64,peru
224,112,80,indianred
224,112,96,indianred
224,112,112,lightcoral
224,112,128,palevioletred
224,112,144,palevioletred
224,112,160,palevioletred
224,112,176,palevioletred
224,112,192,orchid
224,112,208,orchid
224,112,224,orchid
224,112,240,violet
224,128,0,darkorange
224,128,16,chocolate
224,128,32,chocolate
224,128,48,peru
224,128,64,peru
224,128,80,peru
224,128,96,salmon
224,128,112,lightcoral
224,128,128,lightcoral
224,128,144,palevioletred
224,128,160,palevioletred
224,128,176,palevioletred
224,128,192,orchid
224,128,208,orchid
224,128,224,orchid
224,128,240,violet
224,144,0,darkorange
224,144,16,goldenrod
224,144,32,goldenrod
224,144,48,peru
224,144,64,peru
224,144,80,peru
224,144,96,darksalmon
224,144,112,darksalmon
224,144,128,darksalmon
224,144,144,darksalmon
224,144,160,palevioletred
224,144,176,palevioletred
224,144,192,plum
224,144,208,plum
224,144,224,plum
224,144,240,violet
224,160,0,orange
224,160,16,goldenrod
224,160,32,goldenrod
224,160,48,goldenrod
224,160,64,goldenrod
224,160,80,sandybrown
224,160,96,sandybrown
224,160,112,darksalmon
224,160,128,darksalmon
224,160,144,tan
224,160,160,tan
224,160,176,lightpink
224,160,192,plum
224,160,208,plum
224,160,224,plum
224,160,240,plum
224,176,0,orange
224,176,16,goldenrod
224,176,32,goldenrod
224,176,48,goldenrod
224,176,64,goldenrod
224,176,80,sandybrown
224,176,96,sandybrown
224,176,112,burlywood
224,176,128,burlywood
224,176,144,burlywood
224,176,160,tan
224,176,176,lightpink
224,176,192,thistle
224,176,208,thistle
224,176,224,plum
224,176,240,plum
224,192,0,gold
224,192,16,goldenrod
224,192,32,goldenrod
224,192,48,goldenrod
224,192,64,goldenrod
224,192,80,sandybrown
224,192,96,sandybrown
224,192,112,burlywood
224,192,128,burlywood
224,192,144,burlywood
224,192,160,burlywood
224,192,176,silver
224,192,192,thistle
224,192,208,thistle
224,192,224,thistle
224,192,240,thistle
224,208,0,gold
224,208,16,gold
224,208,32,goldenrod
224,208,48,goldenrod
224,208,64,goldenrod
224,208,80,darkkhaki
224,208,96,darkkhaki
224,208,112,burlywood
224,208,128,burlywood
224,208,144,burlywood
224,208,160,palegoldenrod
224,208,176,wheat
224,208,192,lightgrey
224,208,208,lightgrey
224,208,224,gainsboro
224,208,240,gainsboro
224,224,0,gold
224,224,16,gold
224,224,32,gold
224,224,48,gold
224,224,64,greenyellow
224,224,80,darkkhaki
224,224,96,khaki
224,224,112,khaki
224,224,128,khaki
224,224,144,khaki
224,224,160,palegoldenrod
224,224,176,palegoldenrod
224,224,192,wheat
224,224,208,gainsboro
224,224,224,gainsboro
224,224,240,lavender
224,240,0,yellow
224,240,16,yellow
224,240,32,yellow
224,240,48,greenyellow
224,240,64,greenyellow
224,240,80,greenyellow
224,240,96,khaki
224,240,112,khaki
224,240,128,khaki
224,240,144,khaki
224,240,160,palegoldenrod
224,240,176,palegoldenrod
224,240,192,palegoldenrod
224,240,208,gainsboro
224,240,224,gainsboro
224,240,240,lavender
240,0,0,red
240,0,16,red
240,0,32,red
240,0,48,crimson
240,0,64,crimson
240,0,80,crimson
240,0,96,crimson
240,0,112,deeppink
240,0,128,deeppink
240,0,144,deeppink
240,0,160,deeppink
240,0,176,deeppink
240,0,192,deeppink
240,0,208,fuchsia
240,0,224,fuchsia
240,0,240,fuchsia
240,16,0,red
240,16,16,red
240,16,32,crimson
240,16,48,crimson
240,16,64,crimson
240,16,80,crimson
240,16,96,crimson
240,16,112,deeppink
240,16,128,deeppink
240,16,144,deeppink
240,16,160,deeppink
240,16,176,deeppink
240,16,192,deeppink
240,16,208,fuchsia
240,16,224,fuchsia
240,16,240,fuchsia
240,32,0,red
240,32,16,red
240,32,32,crimson
240,32,48,crimson
240,32,64,crimson
240,32,80,crimson
240,32,96,crimson
240,32,112,deeppink
240,32,128,deeppink
240,32,144,deeppink
240,32,160,deeppink
240,32,176,deeppink
240,32,192,deeppink
240,32,208,fuchsia
240,32,224,fuchsia
240,32,240,fuchsia
240,48,0,orangered
240,48,16,orangered
240,48,32,orangered
240,48,48,crimson
240,48,64,crimson
240,48,80,crimson
240,48,96,crimson
240,48,112,deeppink
240,48,128,deeppink
240,48,144,deeppink
240,48,160,deeppink
240,48,176,deeppink
240,48,192,deeppink
240,48,208,hotpink
240,48,224,fuchsia
240,48,240,fuchsia
240,64,0,orangered
240,64,16,orangered
240,64,32,orangered
240,64,48,tomato
240,64,64,tomato
240,64,80,tomato
240,64,96,indianred
240,64,112,indianred
240,64,128,deeppink
240,64,144,deeppink
240,64,160,hotpink
240,64,176,hotpink
240,64,192,hotpink
240,64,208,hotpink
240,64,224,orchid
240,64,240,orchid
240,80,0,orangered
240,80,16,orangered
240,80,32,orangered
240,80,48,tomato
240,80,64,tomato
240,80,80,tomato
240,80,96,tomato
240,80,112,indianred
240,80,128,palevioletred
240,80,144,palevioletred
240,80,160,hotpink
240,80,176,hotpink
240,80,192,hotpink
240,80,208,orchid
240,80,224,orchid
240,80,240,orchid
240,96,0,orangered
240,96,16,chocolate
240,96,32,chocolate
240,96,48,tomato
240,96,64,tomato
240,96,80,tomato
240,96,96,tomato
240,96,112,salmon
240,96,128,lightcoral
240,96,144,palevioletred
240,96,160,hotpink
240,96,176,hotpink
240,96,192,hotpink
240,96,208,orchid
240,96,224,orchid
240,96,240,violet
240,112,0,darkorange
240,112,16,chocolate
240,112,32,chocolate
240,112,48,tomato
240,112,64,tomato
240,112,80,coral
240,112,96,salmon
240,112,112,salmon
240,112,128,lightcoral
240,112,144,lightcoral
240,112,160,hotpink
240,112,176,hotpink
240,112,192,hotpink
240,112,208,orchid
240,112,224,violet
240,112,240,violet
240,128,0,darkorange
240,128,16,darkorange
240,128,32,darkorange
240,128,48,coral
240,128,64,coral
240,128,80,coral
240,128,96,salmon
240,128,112,salmon
240,128,128,lightcoral
240,128,144,lightcoral
240,128,160,palevioletred
240,128,176,hotpink
240,128,192,hotpink
240,128,208,orchid
240,128,224,violet
240,128,240,violet
240,144,0,darkorange
240,144,16,darkorange
240,144,32,goldenrod
240,144,48,goldenrod
240,144,64,coral
240,144,80,coral
240,144,96,sandybrown
240,144,112,darksalmon
240,144,128,darksalmon
240,144,144,lightcoral
240,144,160,lightcoral
240,144,176,hotpink
240,144,192,plum
240,144,208,plum
240,144,224,violet
240,144,240,violet
240,160,0,orange
240,160,16,orange
240,160,32,goldenrod
240,160,48,goldenrod
240,160,64,sandybrown
240,160,80,sandybrown
240,160,96,sandybrown
240,160,112,darksalmon
240,160,128,darksalmon
240,160,144,darksalmon
240,160,160,burlywood
240,160,176,lightpink
240,160,192,lightpink
240,160,208,plum
240,160,224,plum
240,160,240,plum
240,176,0,orange
240,176,16,orange
240,176,32,goldenrod
240,176,48,goldenrod
240,176,64,sandybrown
240,176,80,sandybrown
240,176,96,sandybrown
240,176,112,sandybrown
240,176,128,burlywood
240,176,144,burlywood
240,176,160,burlywood
240,176,176,lightpink
240,176,192,lightpink
240,176,208,lightpink
240,176,224,plum
240,176,240,plum
240,192,0,gold
240,192,16,gold
240,192,32,goldenrod
240,192,48,goldenrod
240,192,64,sandybrown
240,192,80,sandybrown
240,192,96,sandybrown
240,192,112,burlywood
240,192,128,burlywood
240,192,144,burlywood
240,192,160,burlywood
240,192,176,lightpink
240,192,192,lightpink
240,192,208,pink
240,192,224,thistle
240,192,240,thistle
240,208,0,gold
240,208,16,gold
240,208,32,gold
240,208,48,gold
240,208,64,sandybrown
240,208,80,sandybrown
240,208,96,sandybrown
240,208,112,khaki
240,208,128,khaki
240,208,144,khaki
240,208,160,wheat
240,208,176,wheat
240,208,192,peachpuff
240,208,208,pink
240,208,224,gainsboro
240,208,240,lavender
240,224,0,gold
240,224,16,gold
240,224,32,gold
240,224,48,gold
240,224,64,gold
240,224,80,khaki
240,224,96,khaki
240,224,112,khaki
240,224,128,khaki
240,224,144,khaki
240,224,160,palegoldenrod
240,224,176,wheat
240,224,192,wheat
240,224,208,antiquewhite
240,224,224,mistyrose
240,224,240,lavender
240,240,0,yellow
240,240,16,yellow
240,240,32,yellow
240,240,48,yellow
240,240,64,yellow
240,240,80,khaki
240,240,96,khaki
240,240,112,khaki
240,240,128,khaki
240,240,144,khaki
240,240,160,palegoldenrod
240,240,176,palegoldenrod
240,240,192,bisque
240,240,208,antiquewhite
240,240,224,beige
240,240,240,whitesmoke
